,payment_id,customer_id,staff_id,rental_id,amount,payment_date
11316,28819,592,1,6937,0.99,2007-04-26 21:44:16.996577
11317,28820,592,2,7173,0.99,2007-04-27 06:27:50.996577
11318,28821,592,1,7278,3.99,2007-04-27 10:19:00.996577
11319,28822,592,2,7364,4.99,2007-04-27 13:27:06.996577
11320,28823,592,1,8730,2.99,2007-04-29 16:52:00.996577
11321,28824,592,2,8773,0.99,2007-04-29 18:24:00.996577
11322,28825,592,1,9268,4.99,2007-04-30 13:30:56.996577
11323,28826,592,1,9437,3.99,2007-04-30 20:04:30.996577
11324,28827,592,2,9666,6.99,2007-04-30 04:49:24.996577
11325,28828,593,2,3542,2.99,2007-04-06 00:20:08.996577
11326,28829,593,2,4075,2.99,2007-04-07 03:20:10.996577
11327,28830,593,2,4280,3.99,2007-04-07 13:37:57.996577
11328,28831,593,2,4623,0.99,2007-04-08 06:31:48.996577
11329,28832,593,2,4781,4.99,2007-04-08 14:35:21.996577
11330,28833,593,2,4867,0.99,2007-04-08 17:39:18.996577
11331,28834,593,1,6386,2.99,2007-04-11 20:43:23.996577
11332,28835,593,1,6731,2.99,2007-04-12 12:26:53.996577
11333,28836,593,2,7958,4.99,2007-04-28 12:03:00.996577
11334,28837,593,1,8497,2.99,2007-04-29 07:35:29.996577
11335,28838,593,2,9329,6.99,2007-04-30 16:11:04.996577
11336,28839,593,1,9483,6.99,2007-04-30 21:59:57.996577
11337,28840,594,2,3474,0.99,2007-04-05 21:28:19.996577
11338,28841,594,1,3546,4.99,2007-04-06 00:46:20.996577
11339,28842,594,2,3960,2.99,2007-04-06 20:37:19.996577
11340,28843,594,1,4037,5.99,2007-04-07 01:21:18.996577
11341,28844,594,1,4154,3.99,2007-04-07 07:26:49.996577
11342,28845,594,2,5386,2.99,2007-04-09 17:47:35.996577
11343,28846,594,1,6473,6.99,2007-04-12 00:04:06.996577
11344,28847,594,1,7533,8.99,2007-04-27 19:52:59.996577
11345,28848,594,1,8567,1.99,2007-04-29 10:05:56.996577
11346,28849,594,1,8603,2.99,2007-04-29 11:35:33.996577
11347,28850,594,2,8820,5.99,2007-04-29 20:43:22.996577
11348,28851,594,1,9545,7.99,2007-04-30 00:14:50.996577
11349,28852,594,1,9698,3.99,2007-04-30 05:53:01.996577
11350,28853,594,2,9802,4.99,2007-04-30 09:32:46.996577
11351,28854,595,1,3789,9.99,2007-04-06 12:30:52.996577
11352,28855,595,1,4017,4.99,2007-04-06 23:36:44.996577
11353,28856,595,1,4241,4.99,2007-04-07 12:07:26.996577
11354,28857,595,2,4775,2.99,2007-04-08 14:12:31.996577
11355,28858,595,1,5631,1.99,2007-04-10 04:44:11.996577
11356,28859,595,1,5952,1.99,2007-04-10 21:46:46.996577
11357,28860,595,1,6105,6.99,2007-04-11 05:31:45.996577
11358,28861,595,1,6704,6.99,2007-04-12 11:18:50.996577
11359,28862,595,1,7086,4.99,2007-04-27 03:08:12.996577
11360,28863,595,2,7307,0.99,2007-04-27 11:27:36.996577
11361,28864,595,1,7396,4.99,2007-04-27 14:32:19.996577
11362,28865,595,2,7490,3.99,2007-04-27 18:16:38.996577
11363,28866,595,1,9152,2.99,2007-04-30 09:19:53.996577
11364,28867,595,2,9223,2.99,2007-04-30 11:51:46.996577
11365,28868,595,1,9354,4.99,2007-04-30 17:01:17.996577
11366,28869,595,2,9497,0.99,2007-04-30 22:25:20.996577
11367,28870,595,2,9542,4.99,2007-04-30 00:10:14.996577
11368,28871,595,1,9631,2.99,2007-04-30 03:30:26.996577
11369,28872,595,2,9826,10.99,2007-04-30 10:20:12.996577
11370,28873,596,2,5742,3.99,2007-04-10 10:24:44.996577
11371,28874,596,1,6015,2.99,2007-04-11 00:32:38.996577
11372,28875,596,1,6017,0.99,2007-04-11 00:33:58.996577
11373,28876,596,1,6197,4.99,2007-04-11 10:38:17.996577
11374,28877,596,2,6883,4.99,2007-04-12 19:19:14.996577
11375,28878,596,1,10094,3.99,2007-04-30 18:59:44.996577
11376,28879,597,1,5093,0.99,2007-04-09 04:27:38.996577
11377,28880,597,1,5348,4.99,2007-04-09 16:02:37.996577
11378,28881,597,2,5732,2.99,2007-04-10 10:04:58.996577
11379,28882,597,1,6508,2.99,2007-04-12 02:03:16.996577
11380,28883,597,2,7968,4.99,2007-04-28 12:26:01.996577
11381,28884,597,2,8948,4.99,2007-04-30 01:44:44.996577
11382,28885,597,2,10021,4.99,2007-04-30 16:53:05.996577
11383,28886,597,1,10214,0.99,2007-04-30 23:32:41.996577
11384,28887,598,1,3648,0.99,2007-04-06 05:59:07.996577
11385,28888,598,2,3950,6.99,2007-04-06 20:17:10.996577
11386,28889,598,1,3972,4.99,2007-04-06 21:22:23.996577
11387,28890,598,1,4181,4.99,2007-04-07 08:56:20.996577
11388,28891,598,2,5688,5.99,2007-04-10 07:44:34.996577
11389,28892,598,1,6519,4.99,2007-04-12 02:29:02.996577
11390,28893,598,2,6528,4.99,2007-04-12 02:58:10.996577
11391,28894,598,2,6575,0.99,2007-04-12 04:41:19.996577
11392,28895,598,2,6660,3.99,2007-04-12 09:48:38.996577
11393,28896,598,2,7201,6.99,2007-04-27 07:26:06.996577
11394,28897,598,2,7354,0.99,2007-04-27 13:10:37.996577
11395,28898,598,1,7998,0.99,2007-04-28 13:37:14.996577
11396,28899,598,2,8436,0.99,2007-04-29 05:49:46.996577
11397,28900,598,1,8511,5.99,2007-04-29 08:11:08.996577
11398,28901,598,1,8939,4.99,2007-04-30 01:25:19.996577
11399,28902,598,1,10054,4.99,2007-04-30 17:44:18.996577
11400,28903,599,1,5065,0.99,2007-04-09 03:10:26.996577
11401,28904,599,1,5843,2.99,2007-04-10 15:42:53.996577
11402,28905,599,2,6800,9.99,2007-04-12 15:32:22.996577
11403,28906,599,2,6895,2.99,2007-04-12 19:52:25.996577
11404,28907,599,1,8965,6.99,2007-04-30 02:21:03.996577
11405,28908,599,2,9630,2.99,2007-04-30 03:25:33.996577
11406,28909,202,1,3861,8.99,2007-04-06 15:53:15.996577
11407,28910,599,2,9679,2.99,2007-04-30 05:09:45.996577
11408,28911,202,2,4567,4.99,2007-04-08 03:48:30.996577
11409,28912,202,2,5194,2.99,2007-04-09 09:00:00.996577
11410,28913,202,1,5297,2.99,2007-04-09 14:00:55.996577
11411,28914,202,2,5838,2.99,2007-04-10 15:33:22.996577
11412,28915,202,1,7613,2.99,2007-04-27 22:42:24.996577
11413,28916,202,1,8351,2.99,2007-04-29 03:19:19.996577
11414,28917,202,1,8779,2.99,2007-04-29 18:43:26.996577
11415,28918,202,1,8830,2.99,2007-04-29 21:03:01.996577
11416,28919,202,2,8930,0.99,2007-04-30 00:57:04.996577
11417,28920,202,2,9057,2.99,2007-04-30 05:42:44.996577
11418,28921,202,2,9467,8.99,2007-04-30 21:14:00.996577
11419,28922,202,2,9751,4.99,2007-04-30 07:49:16.996577
11420,28923,203,2,4136,2.99,2007-04-07 06:44:18.996577
11421,28924,203,2,5579,5.99,2007-04-10 02:32:55.996577
11422,28925,203,2,7787,6.99,2007-04-28 05:47:28.996577
11423,28926,203,1,8039,0.99,2007-04-28 15:03:42.996577
11424,28927,203,1,8463,4.99,2007-04-29 06:46:17.996577
11425,28928,203,1,8792,7.99,2007-04-29 19:24:40.996577
11426,28929,203,2,9015,10.99,2007-04-30 03:49:58.996577
11427,28930,204,1,4043,0.99,2007-04-07 01:38:16.996577
11428,28931,204,1,4979,4.99,2007-04-08 22:53:00.996577
11429,28932,204,2,5145,0.99,2007-04-09 06:41:51.996577
11430,28933,204,1,5619,2.99,2007-04-10 03:57:59.996577
11431,28934,204,2,6004,4.99,2007-04-11 00:02:51.996577
11432,28935,204,2,6225,2.99,2007-04-11 12:13:40.996577
11433,28936,204,2,6631,0.99,2007-04-12 08:00:09.996577
11434,28937,204,1,6694,6.99,2007-04-12 11:07:49.996577
11435,28938,204,2,6871,2.99,2007-04-12 18:42:15.996577
11436,28939,204,1,7392,4.99,2007-04-27 14:29:31.996577
11437,28940,204,2,9005,0.99,2007-04-30 03:33:24.996577
11438,28941,204,1,9394,5.99,2007-04-30 18:34:50.996577
11439,28942,204,2,9906,4.99,2007-04-30 13:06:38.996577
11440,28943,204,2,10042,2.99,2007-04-30 17:29:51.996577
11441,28944,205,1,3601,7.99,2007-04-06 03:48:51.996577
11442,28945,205,2,4230,3.99,2007-04-07 11:15:13.996577
11443,28946,205,2,4377,7.99,2007-04-07 18:57:23.996577
11444,28947,205,1,4729,4.99,2007-04-08 11:28:06.996577
11445,28948,205,1,7736,2.99,2007-04-28 03:40:30.996577
11446,28949,205,2,7976,7.99,2007-04-28 12:41:50.996577
11447,28950,205,2,8896,4.99,2007-04-29 23:19:47.996577
11448,28951,205,2,10086,4.99,2007-04-30 18:42:34.996577
11449,28952,206,1,3533,5.99,2007-04-05 23:55:10.996577
11450,28953,206,2,3831,0.99,2007-04-06 14:35:01.996577
11451,28954,206,1,3847,4.99,2007-04-06 15:13:07.996577
11452,28955,206,2,4068,4.99,2007-04-07 03:03:04.996577
11453,28956,206,2,4107,4.99,2007-04-07 05:04:58.996577
11454,28957,206,2,4823,4.99,2007-04-08 15:57:20.996577
11455,28958,206,1,6139,3.99,2007-04-11 07:07:59.996577
11456,28959,206,1,6420,6.99,2007-04-11 22:07:15.996577
11457,28960,206,1,7222,4.99,2007-04-27 08:07:09.996577
11458,28961,206,2,7541,4.99,2007-04-27 20:08:31.996577
11459,28962,206,1,8217,5.99,2007-04-28 22:12:39.996577
11460,28963,206,1,8549,3.99,2007-04-29 09:40:39.996577
11461,28964,206,2,9474,2.99,2007-04-30 21:34:10.996577
11462,28965,207,2,3584,2.99,2007-04-06 02:45:09.996577
11463,28966,207,2,3687,9.99,2007-04-06 08:06:59.996577
11464,28967,207,1,4018,2.99,2007-04-06 23:38:59.996577
11465,28968,207,2,4713,5.99,2007-04-08 10:40:59.996577
11466,28969,207,1,4816,0.99,2007-04-08 15:42:40.996577
11467,28970,207,2,5007,0.99,2007-04-08 23:54:48.996577
11468,28971,207,1,5258,0.99,2007-04-09 12:25:22.996577
11469,28972,207,1,5259,4.99,2007-04-09 12:31:16.996577
11470,28973,207,2,5939,0.99,2007-04-10 20:58:31.996577
11471,28974,207,2,6465,5.99,2007-04-11 23:45:37.996577
11472,28975,207,1,6537,0.99,2007-04-12 03:14:56.996577
11473,28976,207,2,7306,5.99,2007-04-27 11:25:52.996577
11474,28977,207,1,7540,5.99,2007-04-27 20:08:21.996577
11475,28978,207,1,8800,5.99,2007-04-29 19:47:25.996577
11476,28979,207,2,9652,2.99,2007-04-30 04:18:19.996577
11477,28980,208,2,3811,2.99,2007-04-06 13:49:03.996577
11478,28981,208,1,4354,5.99,2007-04-07 17:49:28.996577
11479,28982,208,2,4985,4.99,2007-04-08 23:04:28.996577
11480,28983,208,1,5117,2.99,2007-04-09 05:39:48.996577
11481,28984,208,2,5693,2.99,2007-04-10 08:04:09.996577
11482,28985,208,2,6306,6.99,2007-04-11 16:32:52.996577
11483,28986,208,1,6767,1.99,2007-04-12 14:15:21.996577
11484,28987,208,1,7315,0.99,2007-04-27 11:43:22.996577
11485,28988,208,1,7861,2.99,2007-04-28 08:30:27.996577
11486,28989,208,2,7984,2.99,2007-04-28 12:56:17.996577
11487,28990,208,1,8742,1.99,2007-04-29 17:24:38.996577
11488,28991,208,2,9298,3.99,2007-04-30 14:56:19.996577
11489,28992,208,1,9838,4.99,2007-04-30 10:47:15.996577
11490,28993,1,2,4526,5.99,2007-04-08 01:45:31.996577
11491,28994,1,1,4611,5.99,2007-04-08 06:02:22.996577
11492,28995,1,1,5244,4.99,2007-04-09 11:52:33.996577
11493,28996,1,1,5326,4.99,2007-04-09 15:06:27.996577
11494,28997,1,1,6163,7.99,2007-04-11 08:42:12.996577
11495,28998,1,2,7273,2.99,2007-04-27 09:59:48.996577
11496,28999,1,1,7841,4.99,2007-04-28 07:33:11.996577
11497,29000,1,2,8033,4.99,2007-04-28 14:46:49.996577
11498,29001,1,1,8074,0.99,2007-04-28 16:02:05.996577
11499,29002,1,2,8116,0.99,2007-04-28 17:48:33.996577
11500,29003,1,2,8326,2.99,2007-04-29 02:27:15.996577
11501,29004,1,2,9571,2.99,2007-04-30 01:10:44.996577
11502,29005,2,1,5636,2.99,2007-04-10 04:59:50.996577
11503,29006,2,1,5755,6.99,2007-04-10 11:07:22.996577
11504,29007,2,2,7346,4.99,2007-04-27 12:59:08.996577
11505,29008,2,1,7376,5.99,2007-04-27 13:51:28.996577
11506,29009,2,2,7459,5.99,2007-04-27 17:08:46.996577
11507,29010,2,2,8230,5.99,2007-04-28 22:41:25.996577
11508,29011,2,1,8598,2.99,2007-04-29 11:25:25.996577
11509,29012,2,2,8705,5.99,2007-04-29 15:42:55.996577
11510,29013,2,1,9031,4.99,2007-04-30 04:34:36.996577
11511,29014,2,2,9236,10.99,2007-04-30 12:16:09.996577
11512,29015,2,2,9248,0.99,2007-04-30 12:42:37.996577
11513,29016,2,2,9296,6.99,2007-04-30 14:49:39.996577
11514,29017,2,2,9465,6.99,2007-04-30 21:08:19.996577
11515,29018,2,1,10136,2.99,2007-04-30 20:27:22.996577
11516,29019,3,1,4180,4.99,2007-04-07 08:51:51.996577
11517,29020,3,1,4725,4.99,2007-04-08 11:15:37.996577
11518,29021,3,1,7096,5.99,2007-04-27 03:23:08.996577
11519,29022,3,2,7503,10.99,2007-04-27 18:51:38.996577
11520,29023,3,2,7703,7.99,2007-04-28 02:27:47.996577
11521,29024,3,2,7724,6.99,2007-04-28 03:14:56.996577
11522,29025,3,1,7911,4.99,2007-04-28 10:15:11.996577
11523,29026,3,2,8086,4.99,2007-04-28 16:45:40.996577
11524,29027,3,1,8545,2.99,2007-04-29 09:35:30.996577
11525,29028,3,1,9226,1.99,2007-04-30 11:59:46.996577
11526,29029,3,2,9443,3.99,2007-04-30 20:14:12.996577
11527,29030,3,1,9595,2.99,2007-04-30 01:56:24.996577
11528,29031,3,2,9816,4.99,2007-04-30 10:01:24.996577
11529,29032,4,1,7660,2.99,2007-04-28 00:38:36.996577
11530,29033,4,2,7718,2.99,2007-04-28 03:06:25.996577
11531,29034,4,1,8741,3.99,2007-04-29 17:13:23.996577
11532,29035,4,1,9100,5.99,2007-04-30 07:14:35.996577
11533,29036,4,1,9371,5.99,2007-04-30 17:26:26.996577
11534,29037,5,2,3677,4.99,2007-04-06 07:40:24.996577
11535,29038,5,2,4889,2.99,2007-04-08 18:33:09.996577
11536,29039,5,1,5016,4.99,2007-04-09 00:26:23.996577
11537,29040,5,2,5118,5.99,2007-04-09 05:42:18.996577
11538,29041,5,2,5156,1.99,2007-04-09 07:20:08.996577
11539,29042,5,2,5721,0.99,2007-04-10 09:38:01.996577
11540,29043,5,1,6042,8.99,2007-04-11 01:45:30.996577
11541,29044,5,1,6663,3.99,2007-04-12 09:56:01.996577
11542,29045,5,2,6685,4.99,2007-04-12 10:44:54.996577
11543,29046,5,2,7293,0.99,2007-04-27 11:05:54.996577
11544,29047,5,2,7652,0.99,2007-04-28 00:18:55.996577
11545,29048,5,2,7829,3.99,2007-04-28 07:12:05.996577
11546,29049,5,1,8263,2.99,2007-04-28 23:39:49.996577
11547,29050,5,1,8978,1.99,2007-04-30 02:42:54.996577
11548,29051,5,1,9493,4.99,2007-04-30 22:20:56.996577
11549,29052,5,1,9888,3.99,2007-04-30 12:29:19.996577
11550,29053,6,2,3983,0.99,2007-04-06 21:42:47.996577
11551,29054,6,2,4278,2.99,2007-04-07 13:21:50.996577
11552,29055,6,1,5553,0.99,2007-04-10 01:32:01.996577
11553,29056,6,2,6211,5.99,2007-04-11 11:07:27.996577
11554,29057,6,1,6248,7.99,2007-04-11 13:30:20.996577
11555,29058,6,2,6686,0.99,2007-04-12 10:47:04.996577
11556,29059,6,2,7099,2.99,2007-04-27 03:32:10.996577
11557,29060,6,2,7136,2.99,2007-04-27 05:06:51.996577
11558,29061,6,1,8101,0.99,2007-04-28 17:15:49.996577
11559,29062,7,2,3639,5.99,2007-04-06 05:37:43.996577
11560,29063,7,2,4238,2.99,2007-04-07 11:50:46.996577
11561,29064,7,2,4787,5.99,2007-04-08 14:44:30.996577
11562,29065,7,1,4856,4.99,2007-04-08 17:16:04.996577
11563,29066,7,1,5441,8.99,2007-04-09 20:20:31.996577
11564,29067,7,1,5921,7.99,2007-04-10 20:03:38.996577
11565,29068,7,1,6174,1.99,2007-04-11 09:04:54.996577
11566,29069,7,1,6295,2.99,2007-04-11 15:59:24.996577
11567,29070,7,2,6761,3.99,2007-04-12 13:46:08.996577
11568,29071,7,2,8422,5.99,2007-04-29 05:31:21.996577
11569,29072,7,2,9624,7.99,2007-04-30 02:58:29.996577
11570,29073,8,1,3475,5.99,2007-04-05 21:29:47.996577
11571,29074,8,1,4003,0.99,2007-04-06 22:37:28.996577
11572,29075,8,2,4175,2.99,2007-04-07 08:30:29.996577
11573,29076,8,2,4409,3.99,2007-04-07 20:15:55.996577
11574,29077,8,1,4503,3.99,2007-04-08 00:45:38.996577
11575,29078,8,1,5300,2.99,2007-04-09 14:09:12.996577
11576,29079,8,2,5341,2.99,2007-04-09 15:41:49.996577
11577,29080,8,1,6375,4.99,2007-04-11 20:08:12.996577
11578,29081,8,1,6647,0.99,2007-04-12 09:12:19.996577
11579,29082,8,1,8809,1.99,2007-04-29 20:11:15.996577
11580,29083,8,2,9629,2.99,2007-04-30 03:23:09.996577
11581,29084,8,2,10141,0.99,2007-04-30 20:36:55.996577
11582,29085,9,1,4454,2.99,2007-04-07 22:05:26.996577
11583,29086,9,2,4748,0.99,2007-04-08 12:28:04.996577
11584,29087,9,1,4796,1.99,2007-04-08 15:04:10.996577
11585,29088,9,1,5659,2.99,2007-04-10 06:14:06.996577
11586,29089,9,2,6019,4.99,2007-04-11 00:36:55.996577
11587,29090,9,1,6165,5.99,2007-04-11 08:45:55.996577
11588,29091,9,2,7616,0.99,2007-04-27 22:43:52.996577
11589,29092,9,1,7801,2.99,2007-04-28 06:20:22.996577
11590,29093,9,1,9043,4.99,2007-04-30 05:02:33.996577
11591,29094,10,2,3790,3.99,2007-04-06 12:42:11.996577
11592,29095,10,2,4042,4.99,2007-04-07 01:35:06.996577
11593,29096,10,1,4255,1.99,2007-04-07 12:42:39.996577
11594,29097,10,1,5038,7.99,2007-04-09 01:41:18.996577
11595,29098,10,2,5068,2.99,2007-04-09 03:21:44.996577
11596,29099,10,1,5444,0.99,2007-04-09 20:27:23.996577
11597,29100,10,1,5905,2.99,2007-04-10 19:09:35.996577
11598,29101,10,1,7738,2.99,2007-04-28 03:50:08.996577
11599,29102,10,2,8001,6.99,2007-04-28 13:39:21.996577
11600,29103,10,2,8188,4.99,2007-04-28 21:02:38.996577
11601,29104,10,1,9935,4.99,2007-04-30 13:55:33.996577
11602,29105,11,2,4608,2.99,2007-04-08 05:47:37.996577
11603,29106,11,1,4943,4.99,2007-04-08 21:11:31.996577
11604,29107,11,2,5835,5.99,2007-04-10 15:13:24.996577
11605,29108,11,2,6146,6.99,2007-04-11 07:38:25.996577
11606,29109,11,1,7314,4.99,2007-04-27 11:41:58.996577
11607,29110,11,1,8014,4.99,2007-04-28 14:00:33.996577
11608,29111,11,2,8100,2.99,2007-04-28 17:11:37.996577
11609,29112,11,2,8447,1.99,2007-04-29 06:06:40.996577
11610,29113,11,1,8715,0.99,2007-04-29 16:02:11.996577
11611,29114,11,1,8950,9.99,2007-04-30 01:45:39.996577
11612,29115,11,2,9292,6.99,2007-04-30 14:36:47.996577
11613,29116,12,1,3870,3.99,2007-04-06 16:26:20.996577
11614,29117,12,1,5071,0.99,2007-04-09 03:29:05.996577
11615,29118,12,1,5074,0.99,2007-04-09 03:34:50.996577
11616,29119,12,2,5111,0.99,2007-04-09 05:30:45.996577
11617,29120,12,2,5242,3.99,2007-04-09 11:48:51.996577
11618,29121,12,1,6773,2.99,2007-04-12 14:24:05.996577
11619,29122,12,2,7008,0.99,2007-04-27 00:12:29.996577
11620,29123,12,2,7279,0.99,2007-04-27 10:19:13.996577
11621,29124,12,2,8985,0.99,2007-04-30 03:03:17.996577
11622,29125,12,2,9166,4.99,2007-04-30 09:54:54.996577
11623,29126,12,2,9238,5.99,2007-04-30 12:18:09.996577
11624,29127,12,1,9627,5.99,2007-04-30 03:11:12.996577
11625,29128,12,2,9708,5.99,2007-04-30 06:13:59.996577
11626,29129,13,2,3946,2.99,2007-04-06 20:07:50.996577
11627,29130,13,1,6118,8.99,2007-04-11 06:11:34.996577
11628,29131,13,1,6568,2.99,2007-04-12 04:14:13.996577
11629,29132,13,1,6870,0.99,2007-04-12 18:42:11.996577
11630,29133,13,1,6897,2.99,2007-04-12 19:59:07.996577
11631,29134,13,1,7916,2.99,2007-04-28 10:18:19.996577
11632,29135,13,1,8277,2.99,2007-04-29 00:07:19.996577
11633,29136,13,2,8831,11.99,2007-04-29 21:06:07.996577
11634,29137,13,2,9260,9.99,2007-04-30 13:06:48.996577
11635,29138,13,2,9434,0.99,2007-04-30 19:58:07.996577
11636,29139,13,1,9664,0.99,2007-04-30 04:40:34.996577
11637,29140,13,1,9736,7.99,2007-04-30 07:27:06.996577
11638,29141,13,1,10003,4.99,2007-04-30 16:17:17.996577
11639,29142,14,1,3707,2.99,2007-04-06 08:50:15.996577
11640,29143,14,1,4952,0.99,2007-04-08 21:28:33.996577
11641,29144,14,1,5104,0.99,2007-04-09 05:05:33.996577
11642,29145,14,2,5317,7.99,2007-04-09 14:38:51.996577
11643,29146,14,1,5383,4.99,2007-04-09 17:42:58.996577
11644,29147,14,1,5565,7.99,2007-04-10 01:58:14.996577
11645,29148,14,1,8035,6.99,2007-04-28 14:51:27.996577
11646,29149,14,1,8042,0.99,2007-04-28 15:13:37.996577
11647,29150,14,1,8548,3.99,2007-04-29 09:39:59.996577
11648,29151,14,2,8836,4.99,2007-04-29 21:14:34.996577
11649,29152,14,2,9438,4.99,2007-04-30 20:04:41.996577
11650,29153,14,1,9592,2.99,2007-04-30 01:49:42.996577
11651,29154,15,1,3550,7.99,2007-04-06 00:57:47.996577
11652,29155,15,1,4127,5.99,2007-04-07 05:54:45.996577
11653,29156,15,1,5717,2.99,2007-04-10 09:30:29.996577
11654,29157,15,2,5975,2.99,2007-04-10 22:42:45.996577
11655,29158,15,1,7105,4.99,2007-04-27 03:44:03.996577
11656,29159,15,1,8193,0.99,2007-04-28 21:19:16.996577
11657,29160,15,2,8615,6.99,2007-04-29 12:04:27.996577
11658,29161,15,2,8927,4.99,2007-04-30 00:41:57.996577
11659,29162,15,1,9987,2.99,2007-04-30 15:51:01.996577
11660,29163,401,1,4591,0.99,2007-04-12 04:54:36.996577
11661,29164,16,1,3548,0.99,2007-04-06 00:52:05.996577
11662,29165,16,2,4219,2.99,2007-04-07 10:39:48.996577
11663,29166,16,2,4263,3.99,2007-04-07 12:53:10.996577
11664,29167,16,2,4517,4.99,2007-04-08 01:13:45.996577
11665,29168,16,1,6100,4.99,2007-04-11 05:08:57.996577
11666,29169,16,2,7489,0.99,2007-04-27 18:08:04.996577
11667,29170,16,2,7552,2.99,2007-04-27 20:32:07.996577
11668,29171,16,2,8452,5.99,2007-04-29 06:13:26.996577
11669,29172,16,2,9158,0.99,2007-04-30 09:40:29.996577
11670,29173,16,2,9610,5.99,2007-04-30 02:22:31.996577
11671,29174,17,1,5714,3.99,2007-04-10 09:15:23.996577
11672,29175,17,1,5883,3.99,2007-04-10 17:53:47.996577
11673,29176,17,2,6884,1.99,2007-04-12 19:21:07.996577
11674,29177,17,2,8076,8.99,2007-04-28 16:14:24.996577
11675,29178,17,1,8213,2.99,2007-04-28 22:05:59.996577
11676,29179,17,2,9092,8.99,2007-04-30 06:59:22.996577
11677,29180,17,1,9138,2.99,2007-04-30 08:40:18.996577
11678,29181,17,2,9382,8.99,2007-04-30 17:52:10.996577
11679,29182,17,1,9489,0.99,2007-04-30 22:11:58.996577
11680,29183,18,2,4672,3.99,2007-04-08 08:44:04.996577
11681,29184,18,2,4724,3.99,2007-04-08 11:14:56.996577
11682,29185,18,2,4923,3.99,2007-04-08 20:13:05.996577
11683,29186,18,2,6128,2.99,2007-04-11 06:43:34.996577
11684,29187,18,1,6846,0.99,2007-04-12 17:49:11.996577
11685,29188,18,2,8122,2.99,2007-04-28 17:56:03.996577
11686,29189,18,1,8555,4.99,2007-04-29 09:46:27.996577
11687,29190,18,1,9036,4.99,2007-04-30 04:47:04.996577
11688,29191,18,2,9114,4.99,2007-04-30 07:41:47.996577
11689,29192,19,2,3549,4.99,2007-04-06 00:53:21.996577
11690,29193,19,2,6495,4.99,2007-04-12 01:25:28.996577
11691,29194,19,1,9157,5.99,2007-04-30 09:34:49.996577
11692,29195,19,1,9256,0.99,2007-04-30 12:57:55.996577
11693,29196,19,2,10077,9.99,2007-04-30 18:29:32.996577
11694,29197,19,1,10176,7.99,2007-04-30 22:09:01.996577
11695,29198,20,2,4011,3.99,2007-04-06 23:16:51.996577
11696,29199,20,1,4407,2.99,2007-04-07 20:08:11.996577
11697,29200,20,1,5718,2.99,2007-04-10 09:31:46.996577
11698,29201,20,1,6254,2.99,2007-04-11 13:38:44.996577
11699,29202,20,2,6267,6.99,2007-04-11 14:21:26.996577
11700,29203,20,2,7217,4.99,2007-04-27 08:00:10.996577
11701,29204,20,2,7864,5.99,2007-04-28 08:34:36.996577
11702,29205,20,2,8127,2.99,2007-04-28 18:13:45.996577
11703,29206,20,2,9075,4.99,2007-04-30 06:23:40.996577
11704,29207,20,2,9468,3.99,2007-04-30 21:22:18.996577
11705,29208,21,2,5107,4.99,2007-04-09 05:10:58.996577
11706,29209,21,1,5772,3.99,2007-04-10 11:56:06.996577
11707,29210,21,1,5961,2.99,2007-04-10 22:11:49.996577
11708,29211,21,2,6943,1.99,2007-04-26 21:56:39.996577
11709,29212,21,1,7994,0.99,2007-04-28 13:25:20.996577
11710,29213,21,2,8196,6.99,2007-04-28 21:24:37.996577
11711,29214,21,2,8862,2.99,2007-04-29 22:17:49.996577
11712,29215,21,2,9149,0.99,2007-04-30 09:13:38.996577
11713,29216,21,1,9699,5.99,2007-04-30 05:57:51.996577
11714,29217,22,2,4215,2.99,2007-04-07 10:29:18.996577
11715,29218,22,1,5294,6.99,2007-04-09 13:52:08.996577
11716,29219,22,1,5815,2.99,2007-04-10 14:16:45.996577
